Vendite	Scontrini	Vendite.1	Scontrini.1	Vendite.2	Scontrini.2	Vendite.3	Scontrini.3	Vendite.4	Scontrini.4	Vendite.5	Scontrini.5	Giorno	day	month	year	newdate
3719.58	305.0	7961.93	565.0	7257.13	499.0	3289.85	470.0	5533.61	396.0	5497.87	446.0		28	11	2020	2020-11-28
3407.76	299.0	5301.95	375.0	4434.63	353.0	2084.24	287.0	4550.11	373.0	4700.48	410.0		29	11	2020	2020-11-29
3713.41	342.0	5413.64	474.0	4770.21	428.0	2538.60	421.0	3554.96	334.0	4099.46	395.0		30	11	2020	2020-11-30
3660.29	330.0	5850.21	479.0	4753.05	411.0	2276.95	363.0	4548.45	392.0	4556.22	396.0		1	12	2020	2020-12-01
3491.82	308.0	5374.35	448.0	4465.56	400.0	2403.33	394.0	4416.66	396.0	4179.73	372.0		2	12	2020	2020-12-02
3820.83	346.0	5930.02	472.0	5487.87	456.0	2951.40	446.0	4947.02	426.0	4576.15	397.0		3	12	2020	2020-12-03
2708.39	224.0	7120.89	533.0	6863.98	515.0	2896.74	444.0	5214.92	412.0	3915.17	298.0		4	12	2020	2020-12-04
4190.38	312.0	7338.63	507.0	6272.57	483.0	3140.39	418.0	5561.02	417.0	4607.76	373.0		5	12	2020	2020-12-05
3793.38	312.0	8509.16	597.0	8129.89	613.0	2699.84	372.0	5043.78	388.0	5049.76	422.0		6	12	2020	2020-12-06
4731.00	395.0	8414.32	606.0	7812.83	622.0	3156.67	514.0	4332.22	389.0	5267.80	465.0		7	12	2020	2020-12-07
2589.63	208.0	7403.59	536.0	6775.00	534.0	2372.64	320.0	4224.13	321.0	4151.64	362.0		8	12	2020	2020-12-08
3955.02	386.0	5719.82	489.0	5021.46	473.0	2891.71	443.0	3672.01	349.0	3991.18	364.0		9	12	2020	2020-12-09
4302.03	384.0	6875.54	535.0	6057.19	535.0	2743.16	426.0	4293.15	385.0	5495.37	477.0		10	12	2020	2020-12-10
5148.01	420.0	8547.57	648.0	8020.73	652.0	3781.51	527.0	5698.75	485.0	6137.64	521.0		11	12	2020	2020-12-11
4720.38	375.0	10033.84	735.0	9990.41	739.0	4415.33	636.0	5980.24	471.0	5987.36	489.0		12	12	2020	2020-12-12
6364.00	512.0	7986.32	592.0	7766.45	597.0	3394.08	424.0	6721.10	602.0	5925.69	500.0		13	12	2020	2020-12-13
4521.37	444.0	5605.66	485.0	5042.19	466.0	3041.23	507.0	4495.40	434.0	4061.92	399.0		14	12	2020	2020-12-14
4850.81	472.0	6004.18	525.0	6037.56	524.0	3115.49	493.0	5246.17	452.0	5764.58	509.0		15	12	2020	2020-12-15
5516.68	483.0	7966.00	645.0	6756.81	586.0	3473.80	525.0	5595.79	509.0	5596.21	527.0		16	12	2020	2020-12-16
5393.15	488.0	7724.74	618.0	6682.44	564.0	3383.21	531.0	5803.88	520.0	6253.20	530.0		17	12	2020	2020-12-17
7324.08	679.0	9787.01	721.0	9211.87	732.0	4016.75	592.0	6729.71	554.0	8058.14	678.0		18	12	2020	2020-12-18
6623.20	536.0	11495.06	784.0	10900.69	788.0	5446.62	734.0	8953.71	674.0	7434.12	641.0		19	12	2020	2020-12-19
5381.33	426.0	9021.82	661.0	7049.08	576.0	3430.94	446.0	7492.34	584.0	6422.35	572.0		20	12	2020	2020-12-20
5704.94	500.0	7232.19	575.0	6235.68	555.0	3370.38	484.0	4573.34	443.0	4799.49	476.0		21	12	2020	2020-12-21
6130.58	530.0	7236.58	581.0	7081.96	601.0	4006.11	560.0	5700.70	514.0	5640.04	551.0		22	12	2020	2020-12-22
6999.83	592.0	9964.93	743.0	8663.41	702.0	4451.72	649.0	6588.83	533.0	6866.75	591.0		23	12	2020	2020-12-23
797.84	75.0	1318.76	102.0	966.29	96.0	1961.88	293.0	1528.58	139.0	935.58	95.0		24	12	2020	2020-12-24
													25	12	2020	2020-12-25
		5710.95	351.0					2539.26	166.0	2898.22	208.0		26	12	2020	2020-12-26
2499.35	180.0	4672.00	333.0	3519.67	251.0	2413.82	270.0	3949.29	286.0	4140.87	320.0		27	12	2020	2020-12-27
3812.24	305.0	2788.92	188.0	2568.57	167.0	2194.05	342.0	3463.05	271.0	4891.30	405.0		28	12	2020	2020-12-28
5576.64	445.0	8056.40	520.0	6295.12	447.0	3209.19	424.0	5425.34	438.0	5928.67	507.0		29	12	2020	2020-12-29
6583.79	505.0	8346.13	572.0	7767.82	511.0	3568.13	507.0	6119.64	473.0	6053.04	506.0		30	12	2020	2020-12-30
988.01	87.0	1713.80	125.0	1895.92	144.0	1694.03	264.0	1816.69	165.0	1429.11	141.0		31	12	2020	2020-12-31
		5144.74	283.0	686.48	49.0	11.54	7.0	1627.48	104.0	2764.03	164.0		1	1	2021	2021-01-01
3565.58	258.0	5844.08	375.0	4417.74	274.0	2427.15	308.0	4356.95	319.0	4484.00	346.0		2	1	2021	2021-01-02
2790.72	200.0	5138.11	353.0	4571.03	337.0	2239.62	276.0	4450.33	326.0	4487.84	338.0		3	1	2021	2021-01-03
6133.87	521.0	8256.77	599.0	7922.64	609.0	3601.59	477.0	5312.81	444.0	5691.78	510.0		4	1	2021	2021-01-04
2758.83	235.0	5842.91	408.0	5250.89	397.0	2542.10	331.0	4335.03	343.0	4217.99	357.0		5	1	2021	2021-01-05
		5533.90	352.0			2650.33	296.0	2934.93	204.0	3877.52	263.0		6	1	2021	2021-01-06
5031.36	470.0	6335.70	507.0	6337.29	541.0	3196.71	500.0	4473.40	419.0	4931.90	463.0		7	1	2021	2021-01-07
6167.97	522.0	9475.61	697.0	8478.36	695.0	4402.75	612.0	6664.46	556.0	6595.44	601.0		8	1	2021	2021-01-08
4348.97	333.0	8633.96	576.0	7588.04	513.0	3017.21	451.0	6305.05	467.0	5548.48	454.0		9	1	2021	2021-01-09
2928.38	244.0	6488.04	463.0	4538.28	363.0	2627.91	311.0	4798.39	380.0	4760.38	399.0		10	1	2021	2021-01-10
3480.08	339.0	5548.76	483.0	4947.70	439.0	2824.46	456.0	4699.42	432.0	4369.16	431.0		11	1	2021	2021-01-11
3707.60	341.0	6503.48	513.0	5234.00	422.0	3088.39	451.0	4372.55	426.0	4739.88	445.0		12	1	2021	2021-01-12
3830.08	334.0	7049.21	545.0	5178.13	437.0	3051.68	467.0	5283.42	431.0	5092.29	477.0		13	1	2021	2021-01-13
4326.33	359.0	6814.39	539.0	5469.52	458.0	2967.83	451.0	5238.99	460.0	4738.14	435.0		14	1	2021	2021-01-14
4930.71	413.0	8731.99	640.0	7757.23	606.0	3611.63	494.0	6723.37	551.0	7188.93	600.0		15	1	2021	2021-01-15
5260.49	412.0	9096.81	635.0	8051.68	606.0	4265.78	581.0	7074.12	488.0	6482.06	569.0		16	1	2021	2021-01-16
2347.56	157.0	5909.89	432.0	5016.46	371.0	2750.35	337.0	3476.87	276.0	4035.04	347.0		17	1	2021	2021-01-17
2153.75	214.0	6271.26	494.0	5025.13	446.0	3054.50	475.0	3435.55	311.0	3581.35	351.0		18	1	2021	2021-01-18
2325.64	202.0	6381.10	535.0	5313.09	453.0	2856.54	485.0	4384.56	369.0	4306.83	398.0		19	1	2021	2021-01-19
3145.38	254.0	6779.72	523.0	5248.45	454.0	3232.44	472.0	4024.07	365.0	4474.54	407.0		20	1	2021	2021-01-20
2389.16	238.0	6904.29	518.0	5655.70	470.0	3658.07	520.0	4777.76	425.0	4152.75	389.0		21	1	2021	2021-01-21
3503.03	291.0	8569.24	637.0	7310.55	533.0	4005.45	506.0	5967.55	456.0	5741.86	445.0		22	1	2021	2021-01-22
3594.15	281.0	9464.45	641.0	8549.12	625.0	3573.45	498.0	6307.29	469.0	5623.71	466.0		23	1	2021	2021-01-23
4192.57	337.0	7205.34	524.0	5483.95	411.0	2862.06	337.0	5656.80	450.0	5267.15	484.0		24	1	2021	2021-01-24
3933.04	361.0	5685.29	502.0	4459.59	426.0	2838.89	477.0	4265.45	401.0	4616.50	454.0		25	1	2021	2021-01-25
3974.47	373.0	6483.93	544.0	5232.34	452.0	3036.31	467.0	4327.93	381.0	5132.34	464.0		26	1	2021	2021-01-26
3889.48	349.0	6819.56	537.0	6025.65	500.0	3360.58	467.0	4724.78	425.0	5180.15	443.0		27	1	2021	2021-01-27
3919.92	373.0	7208.82	570.0	5644.88	491.0	3537.14	503.0	5384.51	442.0	5807.19	555.0		28	1	2021	2021-01-28
5543.71	477.0	8816.82	640.0	7812.13	619.0	4322.21	531.0	6337.41	523.0	7380.65	615.0		29	1	2021	2021-01-29
4391.08	376.0	10644.13	717.0	8389.04	615.0	4330.42	540.0	7160.40	541.0	6031.89	512.0		30	1	2021	2021-01-30
4520.63	372.0	7889.74	587.0	6686.50	535.0	2898.37	390.0	6128.86	477.0	5135.39	490.0		31	1	2021	2021-01-31
3615.87	382.0	5844.01	497.0	5488.04	548.0	3119.31	499.0	5048.51	525.0	4439.59	505.0		1	2	2021	2021-02-01
3746.01	377.0	6310.34	557.0	5361.46	514.0	3272.69	492.0	4915.26	462.0	5259.53	586.0		2	2	2021	2021-02-02
4019.60	399.0	6570.07	568.0	5807.91	544.0	3217.12	515.0	4669.34	471.0	5229.07	596.0		3	2	2021	2021-02-03
3850.25	393.0	7079.89	623.0	6108.74	538.0	3116.24	504.0	4696.35	494.0	5481.57	587.0		4	2	2021	2021-02-04
4819.75	446.0	8995.44	726.0	8093.38	701.0	4132.66	622.0	6367.06	611.0	7332.25	727.0		5	2	2021	2021-02-05
6017.16	533.0	11150.01	830.0	10143.83	804.0	5147.39	709.0	7068.42	614.0	7301.20	705.0		6	2	2021	2021-02-06
5092.75	430.0	8940.00	637.0	7583.31	654.0	3299.53	407.0	6639.55	587.0	5550.16	568.0		7	2	2021	2021-02-07
2954.25	315.0	6495.74	568.0	5288.64	504.0	2733.79	508.0	4360.70	452.0	4242.62	495.0		8	2	2021	2021-02-08
3861.27	389.0	6492.43	555.0	5733.19	527.0	3064.85	521.0	4894.34	469.0	5356.99	582.0		9	2	2021	2021-02-09
4226.62	383.0	6416.75	535.0	5645.19	534.0	2876.51	488.0	4917.37	501.0	5544.74	612.0		10	2	2021	2021-02-10
4364.89	400.0	7014.99	615.0	6572.66	625.0	3420.44	541.0	5303.19	519.0	5535.49	593.0		11	2	2021	2021-02-11
5342.62	482.0	9713.05	729.0	8201.16	665.0	4287.11	620.0	6246.97	563.0	7036.51	692.0		12	2	2021	2021-02-12
5796.85	496.0	11212.05	824.0	9331.43	739.0	5491.84	760.0	7223.29	621.0	6871.79	641.0		13	2	2021	2021-02-13
6122.82	498.0	10284.00	736.0	9461.77	708.0	4004.21	480.0	7066.54	619.0	6168.77	623.0		14	2	2021	2021-02-14
5592.80	530.0	6066.78	512.0	4940.03	498.0	3712.09	540.0	5048.87	492.0	4815.74	541.0		15	2	2021	2021-02-15
4973.45	437.0	6488.41	552.0	5745.40	576.0	3466.07	530.0	5245.05	517.0	4971.79	532.0		16	2	2021	2021-02-16
3646.88	370.0	6226.40	573.0	5735.93	528.0	3466.69	559.0	5084.45	484.0	4773.17	561.0		17	2	2021	2021-02-17
3638.79	331.0	6900.12	566.0	6148.92	572.0	3585.57	549.0	5024.98	501.0	5520.78	626.0		18	2	2021	2021-02-18
4767.17	443.0	8855.10	705.0	8154.29	691.0	3912.40	602.0	7109.87	636.0	7343.36	739.0		19	2	2021	2021-02-19
5962.65	518.0	11219.37	853.0	11048.57	833.0	5412.64	722.0	8729.23	721.0	6746.95	661.0		20	2	2021	2021-02-20
4854.29	431.0	6808.99	487.0	5943.21	481.0	3193.38	417.0	7139.75	630.0	6154.86	619.0		21	2	2021	2021-02-21
3391.98	350.0	5132.76	464.0	4418.39	440.0	2804.34	444.0	3973.07	412.0	4714.35	562.0		22	2	2021	2021-02-22
3438.25	354.0	5868.63	495.0	4812.25	468.0	3109.63	480.0	5540.35	536.0	4716.90	579.0		23	2	2021	2021-02-23
3635.32	350.0	5737.77	505.0	5177.36	495.0	2812.92	461.0	5265.83	513.0	5519.75	611.0		24	2	2021	2021-02-24
3798.21	395.0	7122.50	577.0	6254.77	552.0	3294.28	488.0	5647.38	579.0	5051.75	573.0		25	2	2021	2021-02-25
5528.75	509.0	8592.39	677.0	7606.99	675.0	4200.21	565.0	6626.05	657.0	7227.76	708.0		26	2	2021	2021-02-26
5722.01	499.0	10187.12	725.0	9550.61	721.0	4357.53	578.0	7255.29	665.0	7617.04	768.0		27	2	2021	2021-02-27
5206.80	468.0	6842.14	517.0	6378.47	539.0	3271.07	470.0	6980.81	663.0	7026.67	698.0		28	2	2021	2021-02-28
2717.11	294.0	5488.39	490.0	5000.37	493.0	3087.02	488.0	4318.04	446.0	4226.37	474.0		1	3	2021	2021-03-01
3170.77	305.0	6022.63	521.0	5793.53	530.0	2987.22	470.0	4537.06	476.0	4549.47	524.0		2	3	2021	2021-03-02
3412.95	314.0	6320.24	530.0	4995.52	469.0	3186.33	497.0	4397.96	441.0	4641.80	489.0		3	3	2021	2021-03-03
3978.73	376.0	7165.67	565.0	5728.91	542.0	2986.57	467.0	4958.45	499.0	5912.73	588.0		4	3	2021	2021-03-04
3706.87	354.0	9610.88	723.0	8066.76	668.0	4149.29	564.0	5441.04	478.0	6166.82	586.0		5	3	2021	2021-03-05
3163.07	275.0	9140.85	638.0	8050.73	626.0	4103.39	560.0	5886.94	479.0	6006.86	526.0		6	3	2021	2021-03-06
2733.10	234.0	7359.60	544.0	5960.66	485.0	2666.67	368.0	5117.16	417.0	4913.30	493.0		7	3	2021	2021-03-07
2707.27	243.0	5816.12	508.0	5354.29	484.0	2381.27	412.0	4501.27	410.0	4314.69	412.0		8	3	2021	2021-03-08
2822.03	290.0	5788.58	498.0	5280.46	496.0	2502.80	422.0	4790.47	458.0	4046.73	397.0		9	3	2021	2021-03-09
3767.85	342.0	6036.92	551.0	5562.89	513.0	2937.12	492.0	4991.68	443.0	4513.13	460.0		10	3	2021	2021-03-10
3489.53	334.0	6323.62	551.0	5988.26	537.0	3038.08	444.0	4803.65	439.0	5377.78	476.0		11	3	2021	2021-03-11
4643.56	415.0	9060.27	705.0	8429.00	710.0	3910.37	555.0	5833.98	489.0	6381.47	567.0		12	3	2021	2021-03-12
4333.01	343.0	10972.77	753.0	9322.23	725.0	4402.93	601.0	7025.07	544.0	7156.46	597.0		13	3	2021	2021-03-13
3576.62	310.0	8020.52	569.0	7231.31	588.0	3225.79	425.0	5845.76	459.0	5613.44	575.0		14	3	2021	2021-03-14
2049.81	190.0	3951.91	342.0	2788.05	286.0	2000.68	322.0	3187.75	310.0	3054.77	287.0		15	3	2021	2021-03-15
2368.67	229.0	4377.71	354.0	3939.77	348.0	2144.60	351.0	3688.23	326.0	3837.10	337.0		16	3	2021	2021-03-16
2735.08	236.0	4509.20	365.0	3650.65	337.0	1984.25	322.0	4262.02	354.0	4128.95	371.0		17	3	2021	2021-03-17
2854.22	250.0	5785.96	459.0	4808.86	414.0	2491.59	380.0	4233.96	383.0	4349.92	395.0		18	3	2021	2021-03-18
3522.04	297.0	7116.55	522.0	5980.79	489.0	2614.73	392.0	5582.11	457.0	5705.01	484.0		19	3	2021	2021-03-19
3541.80	272.0	7287.76	476.0	6205.44	495.0	3015.51	442.0	6038.02	416.0	5548.38	450.0		20	3	2021	2021-03-20
2610.50	219.0	5197.43	379.0	4009.07	330.0	2831.31	323.0	4240.87	355.0	4709.99	427.0		21	3	2021	2021-03-21
2319.72	236.0	4792.75	406.0	3915.39	378.0	2475.92	382.0	3937.06	379.0	3475.86	348.0		22	3	2021	2021-03-22
2394.60	261.0	4473.33	390.0	4485.20	406.0	2152.52	353.0	4510.22	409.0	3800.67	396.0		23	3	2021	2021-03-23
2721.35	247.0	5590.55	444.0	4726.40	430.0	2419.91	371.0	4785.20	403.0	4633.02	417.0		24	3	2021	2021-03-24
2778.00	271.0	5850.36	469.0	4915.52	455.0	2980.61	420.0	4732.53	410.0	4992.00	432.0		25	3	2021	2021-03-25
4025.82	332.0	7282.39	536.0	6339.46	511.0	2960.73	413.0	5818.82	439.0	6221.42	536.0		26	3	2021	2021-03-26
3761.84	317.0	7340.83	516.0	7179.87	542.0	3578.90	508.0	6175.90	479.0	5704.86	502.0		27	3	2021	2021-03-27
2426.61	209.0	6216.86	433.0	5476.84	415.0	2389.23	328.0	5243.94	427.0	4894.37	437.0		28	3	2021	2021-03-28
2972.93	282.0	4270.39	396.0	3998.78	386.0	2111.78	398.0	3734.52	382.0	3731.27	401.0		29	3	2021	2021-03-29
3113.93	269.0	5377.56	465.0	5324.56	483.0	2356.39	399.0	4762.70	410.0	3962.93	381.0		30	3	2021	2021-03-30
3509.61	344.0	6335.93	514.0	5017.94	447.0	2461.54	396.0	4555.77	424.0	4743.99	422.0		31	3	2021	2021-03-31
3694.88	337.0	7029.51	523.0	6220.50	540.0	2593.73	402.0	5749.35	464.0	5036.82	469.0		1	4	2021	2021-04-01
3716.71	365.0	6256.40	497.0	5879.47	480.0	2495.96	418.0	5409.52	462.0	4868.05	486.0		2	4	2021	2021-04-02
3501.29	293.0	6899.83	493.0	5669.48	472.0	2199.21	389.0	4962.60	401.0	5319.64	487.0		3	4	2021	2021-04-03
													4	4	2021	2021-04-04
		8178.08	536.0					4231.08	337.0	5039.72	449.0		5	4	2021	2021-04-05
3125.20	304.0	5734.75	455.0	4852.42	445.0	2519.37	380.0	4327.75	370.0	4237.28	402.0		6	4	2021	2021-04-06
3239.88	300.0	5696.95	466.0	5273.40	456.0	1910.93	343.0	4305.10	417.0	5022.96	465.0		7	4	2021	2021-04-07
3779.84	351.0	5998.35	478.0	5146.67	487.0	2255.51	348.0	4898.70	435.0	4539.47	437.0		8	4	2021	2021-04-08
4368.67	361.0	7806.44	589.0	7222.84	584.0	3320.59	425.0	6244.44	511.0	6360.96	545.0		9	4	2021	2021-04-09
4772.16	391.0	8386.84	544.0	8529.51	597.0	3413.86	482.0	7045.61	513.0	6555.61	530.0		10	4	2021	2021-04-10
3413.91	289.0	6727.20	451.0	5278.47	409.0	2475.71	325.0	4883.18	413.0	4923.76	425.0		11	4	2021	2021-04-11
4164.54	416.0	6343.96	526.0	5287.84	500.0	3029.98	453.0	4227.30	397.0	5158.58	484.0		12	4	2021	2021-04-12
