"Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","Giorno","day","month","year","newdate","Scontrino_medio_1","Scontrino_medio_2","Scontrino_medio_3","Scontrino_medio_4","Scontrino_medio_5","Scontrino_medio_6","weekend","matches","Vacanze","INVERNO","PRIMAVERA","ESTATE","AUTUNNO","Eventi.televisivi","FENOMENI","temp_media","sole","precipitazioni","nebbia"
4004.56,506,8656.5,865,NA,NA,3243.98,706,5178.47,655,4635.03,635,"Wednesday",17,1,2018,2018-01-17,7.914150198,10.00751445,NA,4.594872521,7.906061069,7.299259843,0,0,0,1,0,0,0,0,"nebbia ",6,0,0,1
4410.01,549,8068.41,801,NA,NA,3065.98,686,5135.04,650,4329.15,613,"Thursday",18,1,2018,2018-01-18,8.0328051,10.07292135,NA,4.469358601,7.900061538,7.06223491,0,0,0,1,0,0,0,0,"",5,1,0,0
4893.18,609,10681.96,1102,NA,NA,3670.24,800,7118.07,900,7612.37,1007,"Friday",19,1,2018,2018-01-19,8.034778325,9.693248639,NA,4.5878,7.908966667,7.559453823,0,0,0,1,0,0,0,0,"",6,1,0,0
10613.1,1294,14556.59,1419,NA,NA,4435.82,807,9946.35,1120,6591.52,814,"Saturday",20,1,2018,2018-01-20,8.201777434,10.2583439,NA,5.496679058,8.880669643,8.097690418,1,0,1,1,0,0,0,1,"",4,1,0,0
7910.86,889,10831.48,932,NA,NA,3039.77,561,7133.24,785,4896.67,600,"Sunday",21,1,2018,2018-01-21,8.898605174,11.62175966,NA,5.418484848,9.086929936,8.161116667,1,1,1,1,0,0,0,0,"",8,1,0,0
3678.53,461,6652.36,705,NA,NA,3289.15,777,4732.49,639,4148.21,563,"Monday",22,1,2018,2018-01-22,7.979457701,9.435971631,NA,4.233140283,7.406087637,7.368046181,0,1,0,1,0,0,0,0,"",5,1,0,0
3663.95,431,7037.93,703,NA,NA,3000.37,691,5171.74,688,3829.89,544,"Tuesday",23,1,2018,2018-01-23,8.501044084,10.01128023,NA,4.342069465,7.517063953,7.040238971,0,0,0,1,0,0,0,0,"",5,1,0,0
3884.85,497,8048.29,832,NA,NA,3339.94,724,5147.16,656,4259.88,609,"Wednesday",24,1,2018,2018-01-24,7.816599598,9.673425481,NA,4.613176796,7.846280488,6.994876847,0,1,0,1,0,0,0,0,"",7,1,0,0
4427.61,570,8555.12,877,NA,NA,3209.48,693,6521.59,808,5757.86,828,"Thursday",25,1,2018,2018-01-25,7.767736842,9.754982896,NA,4.631284271,8.071274752,6.953937198,0,0,0,1,0,0,0,0,"",6,1,0,0
5549.85,644,11395.18,1200,NA,NA,3263.57,716,7538.33,929,6819.95,915,"Friday",26,1,2018,2018-01-26,8.617779503,9.495983333,NA,4.558058659,8.114456405,7.453497268,0,0,0,1,0,0,0,0,"nebbia ",6,0,0,1
10495.95,1319,14665.72,1386,NA,NA,4085.92,813,9462.83,1085,6306.36,770,"Saturday",27,1,2018,2018-01-27,7.957505686,10.58132756,NA,5.025731857,8.721502304,8.190077922,1,1,1,1,0,0,0,1,"precipitazioni",8,0,1,0
8330.39,874,10588.14,885,NA,NA,2892.53,543,6502.01,743,4605.31,514,"Sunday",28,1,2018,2018-01-28,9.531338673,11.964,NA,5.32694291,8.75102288,8.959747082,1,1,1,1,0,0,0,0,"nebbia ",6,0,0,1
2981.7,369,6335.78,647,NA,NA,3398.42,694,4156.76,581,3429.7,480,"Monday",29,1,2018,2018-01-29,8.080487805,9.792550232,NA,4.89685879,7.154492255,7.145208333,0,0,0,1,0,0,0,0,"nebbia ",3,0,0,1
3408.43,405,6388.99,697,NA,NA,2586.57,636,4794.47,685,4363.81,591,"Tuesday",30,1,2018,2018-01-30,8.415876543,9.166413199,NA,4.066933962,6.999226277,7.383773266,0,0,0,1,0,0,0,0,"nebbia ",4,0,0,1
3647.67,442,6592.43,680,NA,NA,2806.37,677,4807.55,667,4134.37,567,"Wednesday",31,1,2018,2018-01-31,8.252647059,9.69475,NA,4.145302806,7.207721139,7.291657848,0,0,0,1,0,0,0,0,"precipitazioni",5,0,1,0
3561.89,427,7427.7,803,NA,NA,3052.66,720,5929.74,763,4482.7,613,"Thursday",1,2,2018,2018-02-01,8.341662763,9.249937733,NA,4.239805556,7.771612058,7.312724307,0,0,0,1,0,0,0,0,"precipitazioni",6,0,1,0
5590.96,715,10724.48,1088,NA,NA,3265.27,757,6826.85,886,7751.07,959,"Friday",2,2,2018,2018-02-02,7.819524476,9.857058824,NA,4.31343461,7.705248307,8.082450469,0,0,0,1,0,0,0,0,"precipitazioni",6,0,1,0
9567.06,1205,13089.05,1270,NA,NA,4417.36,897,9994.02,1170,6598.29,852,"Saturday",3,2,2018,2018-02-03,7.93946888,10.30633858,NA,4.924593088,8.541897436,7.744471831,1,1,1,1,0,0,0,1,"",6,1,0,0
7576.05,831,10726.9,949,NA,NA,2730.04,589,7139.73,830,5365.04,608,"Sunday",4,2,2018,2018-02-04,9.116787004,11.30337197,NA,4.635042445,8.602084337,8.824078947,1,1,1,1,0,0,0,0,"nebbia ",2,0,0,1
2957.25,363,6926.55,716,NA,NA,3171.16,708,4045.06,589,3563.65,484,"Monday",5,2,2018,2018-02-05,8.146694215,9.673952514,NA,4.479039548,6.867674024,7.362913223,0,1,0,1,0,0,0,0,"precipitazioni",4,0,1,0
2882.22,379,7470.31,733,NA,NA,2909.65,694,4250.17,593,3857.58,531,"Tuesday",6,2,2018,2018-02-06,7.604802111,10.19141883,NA,4.192579251,7.167234401,7.264745763,0,0,0,1,0,0,0,1,"precipitazioni",3,0,1,0
3542.97,449,6807.24,742,NA,NA,2767.02,667,4943.47,638,4650.45,620,"Wednesday",7,2,2018,2018-02-07,7.890801782,9.174177898,NA,4.148455772,7.74838558,7.500725806,0,0,0,1,0,0,0,1,"precipitazioni",4,0,1,0
4053.37,519,8007.58,807,NA,NA,2868.81,690,5837.41,729,5570.57,738,"Thursday",8,2,2018,2018-02-08,7.809961464,9.922651797,NA,4.157695652,8.007421125,7.548197832,0,0,0,1,0,0,0,1,"",5,1,0,0
5352.62,680,10906.91,1148,NA,NA,3285.81,756,7562.6,954,7011.67,861,"Friday",9,2,2018,2018-02-09,7.8715,9.500792683,NA,4.346309524,7.927253669,8.143635308,0,1,0,1,0,0,0,1,"",6,1,0,0
10681.09,1305,13955.44,1319,NA,NA,3875.23,782,9086.1,1108,7095.59,853,"Saturday",10,2,2018,2018-02-10,8.184743295,10.58031842,NA,4.955537084,8.200451264,8.318393904,1,1,1,1,0,0,0,1,"precipitazioni",6,0,1,0
8536.33,948,11140.07,972,NA,NA,3217.23,617,6982.11,840,6662.74,785,"Sunday",11,2,2018,2018-02-11,9.004567511,11.46097737,NA,5.214311183,8.312035714,8.487566879,1,1,1,1,0,0,0,0,"",5,1,0,0
5627.28,705,7050.22,726,NA,NA,3079.51,759,5415.05,756,3665.18,512,"Monday",12,2,2018,2018-02-12,7.981957447,9.711046832,NA,4.057325428,7.16276455,7.158554688,0,0,0,1,0,0,0,0,"precipitazioni",4,0,1,0
5365.25,632,6942.81,743,NA,NA,2673.49,674,4811.39,698,3874.61,518,"Tuesday",13,2,2018,2018-02-13,8.48931962,9.344293405,NA,3.966602374,6.893108883,7.479942085,0,1,0,1,0,0,0,0,"",4,1,0,0
4162.48,546,7963.88,802,NA,NA,3534.6,773,6104.03,748,4954.75,632,"Wednesday",14,2,2018,2018-02-14,7.623589744,9.930024938,NA,4.572574386,8.160467914,7.839794304,0,0,0,1,0,0,0,0,"",4,1,0,0
3814.76,502,7930.15,813,NA,NA,3096.84,693,5456.57,706,4131.6,569,"Thursday",15,2,2018,2018-02-15,7.599123506,9.754182042,NA,4.468744589,7.728852691,7.26115993,0,0,0,1,0,0,0,0,"",3,1,0,0
5425.5,678,10640.83,1114,NA,NA,3712.38,804,7544.66,904,6351.82,894,"Friday",16,2,2018,2018-02-16,8.002212389,9.551912029,NA,4.61738806,8.345862832,7.104944072,0,0,0,1,0,0,0,0,"",6,1,0,0
10573.13,1295,14520.13,1420,NA,NA,3718.33,854,8413.05,1007,6176.8,767,"Saturday",17,2,2018,2018-02-17,8.164579151,10.22544366,NA,4.354016393,8.354568024,8.053194263,1,1,1,1,0,0,0,1,"precipitazioni",5,0,1,0
8589.23,908,10561.15,962,NA,NA,2866.43,584,7429.24,874,5375,646,"Sunday",18,2,2018,2018-02-18,9.459504405,10.9783264,NA,4.908270548,8.5002746,8.320433437,1,1,1,1,0,0,0,0,"precipitazioni",4,0,1,0
3132.06,415,6827.58,706,NA,NA,3255.27,765,4311.07,632,3930.88,596,"Monday",19,2,2018,2018-02-19,7.54713253,9.670793201,NA,4.255254902,6.821313291,6.595436242,0,1,0,1,0,0,0,0,"",5,1,0,0
3849.66,487,6753.71,699,NA,NA,3256.23,725,4610.12,632,4115.43,542,"Tuesday",20,2,2018,2018-02-20,7.904845996,9.661959943,NA,4.491351724,7.294493671,7.59304428,0,0,0,1,0,0,0,0,"",4,1,0,0
3951.56,493,6870.66,732,NA,NA,3065.92,719,5786.72,749,4383.54,640,"Wednesday",21,2,2018,2018-02-21,8.015334686,9.386147541,NA,4.264144645,7.725927904,6.84928125,0,1,0,1,0,0,0,0,"",4,1,0,0
3457.84,455,7174.27,743,NA,NA,3133.22,725,5685.22,753,4261.25,595,"Thursday",22,2,2018,2018-02-22,7.599648352,9.655814266,NA,4.321682759,7.550092961,7.161764706,0,0,0,1,0,0,0,0,"",NA,1,0,0
4884.72,644,10450.8,1126,NA,NA,3034.2,747,7014.83,910,6031.91,787,"Friday",23,2,2018,2018-02-23,7.584968944,9.281349911,NA,4.06184739,7.708604396,7.664434562,0,0,0,1,0,0,0,0,"",NA,1,0,0
10912.22,1314,13290.3,1346,NA,NA,3829.25,800,8990.61,1132,6514.28,833,"Saturday",24,2,2018,2018-02-24,8.304581431,9.873922734,NA,4.7865625,7.942234982,7.820264106,1,1,1,1,0,0,0,1,"",5,1,0,0
5508.98,595,8862.68,824,NA,NA,2691.88,541,6362.59,752,4081.97,483,"Sunday",25,2,2018,2018-02-25,9.258789916,10.75567961,NA,4.975748614,8.460890957,8.451283644,1,1,1,1,0,0,0,0,"",NA,1,0,0
6062.960882,751.4187328,6806.7,690,NA,NA,3077.52,802,4671.65,677,4707.7,718,"Monday",26,2,2018,2018-02-26,7.977117509,9.864782609,NA,3.837306733,6.900516987,6.556685237,0,1,0,1,0,0,0,0,"",NA,1,0,0
6062.960882,751.4187328,6667.65,702,NA,NA,2886.86,755,4742.4,737,5161.67,779,"Tuesday",27,2,2018,2018-02-27,7.977117509,9.498076923,NA,3.823655629,6.434735414,6.626020539,0,0,0,1,0,0,0,0,"",-5,1,0,0
6062.960882,751.4187328,7967.52,781,NA,NA,3267.2,839,5581.18,805,5982.83,830,"Wednesday",28,2,2018,2018-02-28,7.977117509,10.20169014,NA,3.894159714,6.933142857,7.208228916,0,0,0,1,0,0,0,0,"",NA,1,0,0
6062.960882,751.4187328,5024.43,504,NA,NA,2694.45,692,4028.68,567,4578.04,688,"Thursday",1,3,2018,2018-03-01,7.977117509,9.969107143,NA,3.893713873,7.105255732,6.654127907,0,0,0,1,0,0,0,0,"precipitazioni",-4,0,1,0
6062.960882,751.4187328,9287.99,984,NA,NA,3133.97,820,5457.81,754,6559.28,940,"Friday",2,3,2018,2018-03-02,7.977117509,9.439014228,NA,3.821914634,7.238474801,6.977957447,0,0,0,1,0,0,0,0,"precipitazioni",-2,0,1,0
4300.57,576,9744.98,961,NA,NA,3146.31,791,6321.7,851,5610.89,766,"Saturday",3,3,2018,2018-03-03,7.466267361,10.14045786,NA,3.977635904,7.428554642,7.324921671,1,1,1,1,0,0,0,1,"precipitazioni",-1,0,1,0
8826.69,1032,9708.74,953,NA,NA,2810.35,642,7368.4,896,5573.9,762,"Sunday",4,3,2018,2018-03-04,8.552994186,10.18755509,NA,4.377492212,8.223660714,7.314829396,1,0,1,1,0,0,0,0,"precipitazioni",0,0,1,0
4096.38,530,7424.16,766,NA,NA,3564.49,818,4841.46,699,4409.39,666,"Monday",5,3,2018,2018-03-05,7.729018868,9.692114883,NA,4.357567237,6.926266094,6.620705706,0,0,0,1,0,0,0,0,"precipitazioni",2,0,1,0
4034.1,532,6811.13,743,NA,NA,2751.55,755,4832.34,676,4776.47,688,"Tuesday",6,3,2018,2018-03-06,7.582894737,9.167065949,NA,3.644437086,7.148431953,6.942543605,0,0,0,1,0,0,0,0,"precipitazioni",4,0,1,0
3290.86,463,6415.9,701,NA,NA,3037.99,753,4917.62,683,4221.44,589,"Wednesday",7,3,2018,2018-03-07,7.107688985,9.152496434,NA,4.034515272,7.200029283,7.16713073,0,1,0,1,0,0,0,0,"nebbia ",3,0,0,1
4371.61,596,8874.56,924,NA,NA,2745.13,671,6327.57,815,5990.26,832,"Thursday",8,3,2018,2018-03-08,7.334916107,9.604502165,NA,4.091102832,7.763889571,7.199831731,0,0,0,1,0,0,0,0,"",8,1,0,0
4957.72,684,10614.15,1151,NA,NA,3151.34,783,6854.54,947,7044.58,928,"Friday",9,3,2018,2018-03-09,7.248128655,9.221676803,NA,4.024699872,7.238162619,7.591142241,0,1,0,1,0,0,0,0,"",9,1,0,0
10674.51,1307,13355.34,1394,NA,NA,3868.18,844,8201.2,1093,6610.35,812,"Saturday",10,3,2018,2018-03-10,8.167184392,9.580588235,NA,4.583151659,7.503385178,8.140825123,1,1,1,1,0,0,0,1,"",8,1,0,0
8185.09,952,9931.41,905,NA,NA,2594.57,529,6237.63,772,5225.3,626,"Sunday",11,3,2018,2018-03-11,8.597783613,10.9739337,NA,4.904669187,8.079831606,8.347124601,1,1,1,1,0,0,0,0,"precipitazioni",8,0,1,0
3227.26,466,6779.96,757,NA,NA,3044.48,757,4239.99,625,4173.68,594,"Monday",12,3,2018,2018-03-12,6.925450644,8.956354029,NA,4.021770145,6.783984,7.026397306,0,0,0,1,0,0,0,0,"",9,1,0,0
3461.14,495,6436.48,700,NA,NA,2805.49,732,4290.29,636,4519.44,675,"Tuesday",13,3,2018,2018-03-13,6.99220202,9.194971429,NA,3.832636612,6.745738994,6.695466667,0,1,0,1,0,0,0,0,"",12,1,0,0
3944.55,565,7258.95,804,NA,NA,2901.77,723,5159.56,742,4489.56,594,"Wednesday",14,3,2018,2018-03-14,6.981504425,9.028544776,NA,4.01351314,6.953584906,7.558181818,0,1,0,1,0,0,0,0,"",11,1,0,0
3929.03,535,6881.51,735,NA,NA,2890.44,763,5248.45,735,4941.19,685,"Thursday",15,3,2018,2018-03-15,7.343981308,9.362598639,NA,3.788256881,7.140748299,7.213416058,0,0,0,1,0,0,0,0,"precipitazioni",8,0,1,0
5893.14,772,11083.05,1203,NA,NA,3335.57,781,7596.44,954,7620.56,1060,"Friday",16,3,2018,2018-03-16,7.633601036,9.212842893,NA,4.270896287,7.962725367,7.189207547,0,0,0,1,0,0,0,0,"",10,1,0,0
11184.22,1400,12696.6,1337,NA,NA,4134.1,825,8823.87,1098,6867.98,887,"Saturday",17,3,2018,2018-03-17,7.988728571,9.496335079,NA,5.011030303,8.036311475,7.742931229,1,1,1,1,0,0,0,1,"precipitazioni",9,0,1,0
8012.16,911,10172.84,958,NA,NA,2708.07,573,6708.87,733,4940.52,622,"Sunday",18,3,2018,2018-03-18,8.794906696,10.6188309,NA,4.726125654,9.152619372,7.942958199,1,1,1,1,0,0,0,0,"precipitazioni",6,0,1,0
3634.73,486,7241.5,741,NA,NA,3149.03,751,4684.19,644,3516.2,550,"Monday",19,3,2018,2018-03-19,7.478868313,9.772604588,NA,4.193115846,7.273586957,6.393090909,0,0,0,1,0,0,0,0,"precipitazioni",4,0,1,0
3705.34,511,6803.31,695,NA,NA,3457.59,806,4626.25,635,4537.21,687,"Tuesday",20,3,2018,2018-03-20,7.251154599,9.788935252,NA,4.289813896,7.285433071,6.604381368,0,0,0,0,1,0,0,0,"",5,1,0,0
3334.09,507,7148.63,783,NA,NA,3267.37,751,5180.42,698,3514.75,527,"Wednesday",21,3,2018,2018-03-21,6.576114398,9.129795658,NA,4.35069241,7.421805158,6.669354839,0,0,0,0,1,0,0,0,"",5,1,0,0
4407.69,604,8153.44,915,NA,NA,3280.43,748,5653.99,805,5297.6,847,"Thursday",22,3,2018,2018-03-22,7.2975,8.910863388,NA,4.385601604,7.023590062,6.254545455,0,0,0,0,1,0,0,0,"",5,1,0,0
5614.42,739,10316.36,1128,NA,NA,3502.84,861,6530.99,899,6967.79,983,"Friday",23,3,2018,2018-03-23,7.597320704,9.14570922,NA,4.068339141,7.264727475,7.088290946,0,0,0,0,1,0,0,0,"",8,1,0,0
11073.64,1431,13297.46,1320,NA,NA,4109.43,858,7939.79,1041,6476.64,880,"Saturday",24,3,2018,2018-03-24,7.738392732,10.07383333,NA,4.789545455,7.627079731,7.359818182,1,0,1,0,1,0,0,1,"",7,1,0,0
7957.11,962,10818.29,1023,NA,NA,2867.2,618,8081.59,903,4974.39,645,"Sunday",25,3,2018,2018-03-25,8.271424116,10.57506354,NA,4.639482201,8.949712071,7.712232558,1,0,1,0,1,0,0,0,"",8,1,0,0
3648.38,524,6844.75,753,NA,NA,2658.93,750,4458.71,648,3241.11,499,"Monday",26,3,2018,2018-03-26,6.962557252,9.08997344,NA,3.54524,6.880725309,6.495210421,0,0,0,0,1,0,0,0,"",11,1,0,0
3927.53,557,6763.38,717,NA,NA,2863.61,721,4894.58,686,5006.32,744,"Tuesday",27,3,2018,2018-03-27,7.051220826,9.432887029,NA,3.971719834,7.134956268,6.728924731,0,0,0,0,1,0,0,0,"",12,1,0,0
4954.21,647,7573.18,837,NA,NA,3851.62,879,5817.63,782,5396.11,793,"Wednesday",28,3,2018,2018-03-28,7.657202473,9.048004779,NA,4.38182025,7.439424552,6.804678436,0,0,0,0,1,0,0,0,"",11,1,0,0
6326.17,829,9836.3,1029,NA,NA,2866.57,676,6796.57,935,4399.24,645,"Thursday",29,3,2018,2018-03-29,7.631085645,9.559086492,NA,4.240488166,7.269058824,6.820527132,0,0,1,0,1,0,0,0,"precipitazioni",13,0,1,0
6101.12,853,9718.48,1085,NA,NA,3268.4,714,6768.76,903,5814.79,809,"Friday",30,3,2018,2018-03-30,7.152543962,8.957124424,NA,4.577591036,7.49585825,7.1876267,0,0,1,0,1,0,0,0,"nebbia ",12,0,0,1
9493.24,1248,10977.74,1131,NA,NA,3245.26,764,7675.39,988,5499.66,716,"Saturday",31,3,2018,2018-03-31,7.606762821,9.70622458,NA,4.247722513,7.76861336,7.681089385,1,1,1,0,1,0,0,1,"precipitazioni",11,0,1,0
2361.32,295,5943.49,599,NA,NA,3335.996859,727.9916357,3504.49,415,2216.18,285,"Sunday",1,4,2018,2018-04-01,8.004474576,9.922353923,NA,4.574905234,8.444554217,7.776070175,1,0,1,0,1,0,0,0,"",15,1,0,0
6482.14,728,9801.31,930,NA,NA,3335.996859,727.9916357,6662.51,778,4372.96,566,"Monday",2,4,2018,2018-04-02,8.904038462,10.53904301,NA,4.574905234,8.563637532,7.726077739,0,0,1,0,1,0,0,0,"",13,1,0,0
4820.89,588,7648.11,767,NA,NA,3374.38,721,5374.32,719,3528.48,494,"Tuesday",3,4,2018,2018-04-03,8.198792517,9.971460235,NA,4.680138696,7.474714882,7.142672065,0,1,1,0,1,0,0,0,"precipitazioni",12,0,1,0
3123.61,441,6185.77,705,NA,NA,2657.02,670,4572.72,650,4060.03,595,"Wednesday",4,4,2018,2018-04-04,7.083015873,8.774141844,NA,3.965701493,7.034953846,6.823579832,0,1,0,0,1,0,0,0,"precipitazioni",9,0,1,0
3560.91,481,7258.67,803,NA,NA,2768.82,690,5009.13,715,4533.55,656,"Thursday",5,4,2018,2018-04-05,7.403139293,9.039439601,NA,4.012782609,7.005776224,6.91089939,0,0,0,0,1,0,0,0,"nebbia ",12,0,0,1
5836.42,799,9746.55,1106,NA,NA,3547.51,769,7159.13,918,7411.04,985,"Friday",6,4,2018,2018-04-06,7.30465582,8.812432188,NA,4.613146944,7.798616558,7.523898477,0,0,0,0,1,0,0,0,"",14,1,0,0
10313.66,1331,13744.43,1381,NA,NA,3445.37,822,8508.52,1133,6094.89,799,"Saturday",7,4,2018,2018-04-07,7.748805409,9.952519913,NA,4.191447689,7.50972639,7.628147685,1,1,1,0,1,0,0,0,"",14,1,0,0
6913.3,817,9310.51,920,NA,NA,2485,547,5611.14,685,4372.99,583,"Sunday",8,4,2018,2018-04-08,8.461811506,10.12011957,NA,4.542961609,8.191445255,7.50084048,1,1,1,0,1,0,0,0,"",14,1,0,0
3715.29,520,7035.29,745,NA,NA,2871.51,668,6372.696158,827.03125,3755.68,555,"Monday",9,4,2018,2018-04-09,7.144788462,9.443342282,NA,4.298667665,7.650490239,6.766990991,0,0,0,0,1,0,0,0,"precipitazioni",11,0,1,0
4226.04,538,6951.64,740,NA,NA,2941.05,692,6372.696158,827.03125,4190.75,630,"Tuesday",10,4,2018,2018-04-10,7.855092937,9.394108108,NA,4.250072254,7.650490239,6.651984127,0,1,0,0,1,0,0,0,"precipitazioni",13,0,1,0
3889.28,530,7622.8,776,NA,NA,3093.36,642,6372.696158,827.03125,4165.11,588,"Wednesday",11,4,2018,2018-04-11,7.338264151,9.823195876,NA,4.818317757,7.650490239,7.083520408,0,1,0,0,1,0,0,0,"precipitazioni",11,0,1,0
4791.07,581,8269.89,819,NA,NA,3149.08,705,6372.696158,827.03125,4842.62,698,"Thursday",12,4,2018,2018-04-12,8.246247849,10.09754579,NA,4.466780142,7.650490239,6.937851003,0,0,0,0,1,0,0,0,"",13,1,0,0
7096.32,932,11683.26,1239,NA,NA,3836.03,799,6372.696158,827.03125,7158.18,951,"Friday",13,4,2018,2018-04-13,7.614077253,9.429588378,NA,4.801038798,7.650490239,7.527003155,0,0,0,0,1,0,0,0,"",14,1,0,0
11079.58,1346,14311.58,1339,NA,NA,4320.07,857,7636.44,915,6678.18,879,"Saturday",14,4,2018,2018-04-14,8.231485884,10.6882599,NA,5.04092182,8.345836066,7.597474403,1,1,1,0,1,0,0,0,"",16,1,0,0
9628.16,1070,11362.06,1058,NA,NA,2995.07,604,7587.44,875,5728.15,715,"Sunday",15,4,2018,2018-04-15,8.998280374,10.73918715,NA,4.958725166,8.67136,8.011398601,1,1,1,0,1,0,0,0,"",15,1,0,0
3685.08,499,7125.15,733,NA,NA,2800.65,695,5446.98,738,4692.54,654,"Monday",16,4,2018,2018-04-16,7.38492986,9.72053206,NA,4.02971223,7.380731707,7.175137615,0,0,0,0,1,0,0,0,"",19,1,0,0
3732.45,517,7471.63,788,NA,NA,3002.63,726,5943.18,742,4959.88,695,"Tuesday",17,4,2018,2018-04-17,7.219439072,9.481763959,NA,4.135853994,8.00967655,7.136517986,0,1,0,0,1,0,0,0,"",20,1,0,0
3623.64,497,7500.8,766,NA,NA,3229.33,782,5734.79,744,4806.85,665,"Wednesday",18,4,2018,2018-04-18,7.291026157,9.792167102,NA,4.129578005,7.708051075,7.228345865,0,1,0,0,1,0,0,0,"",21,1,0,0
4652.02,636,8968.11,914,NA,NA,3510.86,808,6272.44,845,5283.81,769,"Thursday",19,4,2018,2018-04-19,7.314496855,9.811936543,NA,4.345123762,7.423005917,6.871014304,0,0,0,0,1,0,0,0,"",21,1,0,0
6041.11,753,11438.07,1212,NA,NA,3764.25,850,7577.24,963,6665.91,909,"Friday",20,4,2018,2018-04-20,8.022722444,9.437351485,NA,4.428529412,7.868369678,7.333234323,0,0,0,0,1,0,0,0,"",22,1,0,0
9100.11,1147,12886.42,1226,NA,NA,3872.61,846,9177.88,1110,6119.87,827,"Saturday",21,4,2018,2018-04-21,7.933836094,10.51094617,NA,4.577553191,8.26836036,7.400084643,1,1,1,0,1,0,0,0,"",24,1,0,0
8106.52,936,9739.62,878,NA,NA,3397.93,688,7483.74,861,5712.81,686,"Sunday",22,4,2018,2018-04-22,8.660811966,11.09296128,NA,4.938851744,8.691916376,8.32771137,1,1,1,0,1,0,0,0,"",22,1,0,0
3460.24,463,7039.57,739,NA,NA,2959,728,4526.34,626,4051.13,616,"Monday",23,4,2018,2018-04-23,7.473520518,9.525805142,NA,4.06456044,7.23057508,6.57650974,0,1,0,0,1,0,0,0,"",22,1,0,0
4677.64,627,7902.79,842,NA,NA,3481.13,799,5997.34,803,5144.09,684,"Tuesday",24,4,2018,2018-04-24,7.460350877,9.385736342,NA,4.356858573,7.468667497,7.520599415,0,1,0,0,1,0,0,0,"",22,1,0,0
7479.79,870,10079.86,982,NA,NA,2812.83,605,6248.85,771,4472.53,552,"Wednesday",25,4,2018,2018-04-25,8.59745977,10.26462322,NA,4.649305785,8.104863813,8.10240942,0,0,1,0,1,0,0,0,"",22,1,0,0
3772.51,518,6657.44,706,NA,NA,2883.49,681,4527.82,663,4040.75,596,"Thursday",26,4,2018,2018-04-26,7.282837838,9.4298017,NA,4.234199706,6.829291101,6.779781879,0,0,0,0,1,0,0,0,"",22,1,0,0
6238.08,805,9994.86,1045,NA,NA,3686.89,817,7209.81,877,6288.76,910,"Friday",27,4,2018,2018-04-27,7.749167702,9.56445933,NA,4.512717258,8.220992018,6.910725275,0,0,0,0,1,0,0,0,"",18,1,0,0
10309.5,1228,12030.84,1152,NA,NA,3807.41,776,8421.17,1017,5726.35,751,"Saturday",28,4,2018,2018-04-28,8.395358306,10.4434375,NA,4.906456186,8.280403147,7.624966711,1,1,1,0,1,0,0,0,"precipitazioni",20,0,1,0
9116.35,1009,10057.98,936,NA,NA,3114.8,636,7454.39,924,4748.85,586,"Sunday",29,4,2018,2018-04-29,9.035034688,10.74570513,NA,4.897484277,8.067521645,8.10383959,1,1,1,0,1,0,0,0,"",21,1,0,0
7138.98,824,9814.63,949,NA,NA,3188.72,738,6601.81,823,4903.67,664,"Monday",30,4,2018,2018-04-30,8.66381068,10.34207587,NA,4.320758808,8.02164034,7.385045181,0,0,0,0,1,0,0,0,"",19,1,0,0
7336,810,11512.06,1016,NA,NA,3227.18,640,6520.94,799,4905.74,585,"Tuesday",1,5,2018,2018-05-01,9.056790123,11.33076772,NA,5.04246875,8.161376721,8.385880342,0,0,1,0,1,0,0,0,"precipitazioni",16,0,1,0
3847.32,487,6220.85,671,NA,NA,3021.1,707,4673.36,653,3783.44,577,"Wednesday",2,5,2018,2018-05-02,7.900041068,9.271013413,NA,4.273125884,7.156753446,6.557088388,0,1,0,0,1,0,0,0,"precipitazioni",12,0,1,0
3802.41,485,7457.25,784,NA,NA,2678.89,696,4795.29,702,4165.2,618,"Thursday",3,5,2018,2018-05-03,7.840020619,9.511798469,NA,3.848979885,6.830897436,6.739805825,0,0,0,0,1,0,0,0,"precipitazioni",15,0,1,0
4853.32,617,9765.72,1043,NA,NA,3531.53,778,7387.54,975,6705.03,933,"Friday",4,5,2018,2018-05-04,7.865996759,9.363106424,NA,4.539241645,7.576964103,7.186527331,0,0,0,0,1,0,0,0,"precipitazioni",19,0,1,0
10052.19,1215,13169.1,1344,NA,NA,3663.79,819,9361.05,1156,6456.78,874,"Saturday",5,5,2018,2018-05-05,8.273407407,9.7984375,NA,4.473492063,8.097794118,7.387620137,1,1,1,0,1,0,0,0,"precipitazioni",20,0,1,0
6710.58,780,9193.95,853,NA,NA,2880.95,594,5904.49,743,5240.57,640,"Sunday",6,5,2018,2018-05-06,8.603307692,10.77837046,NA,4.850084175,7.946823688,8.188390625,1,1,1,0,1,0,0,0,"",24,1,0,0
3388.67,458,6247.1,683,NA,NA,3083.08,721,4976.93,673,5615.06,745,"Monday",7,5,2018,2018-05-07,7.398842795,9.146559297,NA,4.276116505,7.395141159,7.536993289,0,0,0,0,1,0,0,0,"",20,1,0,0
